날짜,시그니처,설명,클래스,위험도,프로토콜,출발 IP,출발 포트,도착 IP,도착 포트
2026-06-01 04:01:06.785351,2210054,SURICATA STREAM excessive retransmissions,Generic Protocol Command Decode,3,TCP,208.123.73.209,443,192.168.45.3,23895
2026-06-01 05:09:58.383046,2001219,ET SCAN Potential SSH Scan,Attempted Information Leak,2,TCP,195.250.20.4,39378,192.168.45.3,22
2026-06-01 05:10:12.268873,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,195.250.20.4,11494,192.168.45.3,1433
2026-06-01 05:10:12.397323,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,195.250.20.4,30510,192.168.45.3,3306
2026-06-01 05:10:13.297389,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,195.250.20.4,11494,192.168.45.3,1433
2026-06-01 05:10:13.425730,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,195.250.20.4,30510,192.168.45.3,3306
2026-06-01 05:10:14.321835,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,195.250.20.4,11494,192.168.45.3,1433
2026-06-01 05:10:14.449907,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,195.250.20.4,30510,192.168.45.3,3306
2026-06-01 05:10:15.345424,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,195.250.20.4,11494,192.168.45.3,1433
2026-06-01 05:10:15.473811,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,195.250.20.4,30510,192.168.45.3,3306
2026-06-01 05:10:16.369482,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,195.250.20.4,11494,192.168.45.3,1433
2026-06-01 05:10:16.498006,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,195.250.20.4,30510,192.168.45.3,3306
2026-06-01 05:10:18.458577,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,195.250.20.4,23664,192.168.45.3,5432
2026-06-01 05:10:19.502999,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,195.250.20.4,23664,192.168.45.3,5432
2026-06-01 05:10:20.526947,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,195.250.20.4,23664,192.168.45.3,5432
2026-06-01 05:10:21.551097,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,195.250.20.4,23664,192.168.45.3,5432
2026-06-01 05:10:22.575116,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,195.250.20.4,23664,192.168.45.3,5432
2026-06-01 05:25:20.015892,2210054,SURICATA STREAM excessive retransmissions,Generic Protocol Command Decode,3,TCP,146.75.50.132,80,192.168.45.3,23244
2026-06-01 05:26:20.452378,2210054,SURICATA STREAM excessive retransmissions,Generic Protocol Command Decode,3,TCP,151.101.66.132,80,192.168.45.3,12952
2026-06-01 05:45:02.312825,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,82.147.85.62,40300,192.168.45.3,5432
2026-06-01 05:50:52.205392,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,82.147.85.62,40300,192.168.45.3,3306
2026-06-01 07:37:37.270418,2500012,ET COMPROMISED Known Compromised or Hostile Host Traffic group 7,Misc Attack,2,UDP,210.16.103.246,11570,192.168.45.3,11211
2026-06-01 07:49:23.838768,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,213.209.159.66,47530,192.168.45.3,5432
2026-06-01 08:59:53.861749,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,221.132.29.17,55366,192.168.45.3,1433
2026-06-01 09:13:35.941401,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,20.127.220.33,57449,192.168.45.3,1433
2026-06-01 09:52:42.401415,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,34.21.188.244,45432,192.168.45.3,3306
2026-06-01 09:55:51.843691,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,112.95.164.53,56650,192.168.45.3,1433
2026-06-01 09:55:52.840731,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,112.95.164.53,56650,192.168.45.3,1433
2026-06-01 10:12:31.963045,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,64.89.163.82,56303,192.168.45.3,5432
2026-06-01 10:22:27.274261,2010936,ET SCAN Suspicious inbound to Oracle SQL port 1521,Potentially Bad Traffic,2,TCP,198.235.24.117,53823,192.168.45.3,1521
2026-06-01 10:32:58.264852,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,20.163.33.221,35440,192.168.45.3,5432
2026-06-01 10:46:11.097141,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,138.186.44.196,58369,192.168.45.3,1433
2026-06-01 11:08:56.920441,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,59.35.205.146,63778,192.168.45.3,1433
2026-06-01 11:08:57.933913,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,59.35.205.146,63778,192.168.45.3,1433
2026-06-01 11:11:55.176104,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,148.0.234.34,30323,192.168.45.3,1433
2026-06-01 12:35:32.628813,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,84.54.3.194,46758,192.168.45.3,5432
2026-06-01 12:42:11.976547,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,122.156.44.55,44858,192.168.45.3,1433
2026-06-01 13:17:37.364172,2001219,ET SCAN Potential SSH Scan,Attempted Information Leak,2,TCP,95.215.0.144,58352,192.168.45.3,22
2026-06-01 13:37:16.145110,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,198.199.76.69,51803,192.168.45.3,5432
2026-06-01 13:51:48.663561,2011716,ET SCAN Sipvicious User-Agent Detected (friendly-scanner),Attempted Information Leak,2,UDP,110.10.176.51,30162,192.168.45.3,5060
2026-06-01 14:06:09.209027,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,120.230.232.163,19746,192.168.45.3,1433
2026-06-01 14:16:57.501737,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,79.124.49.130,40355,192.168.45.3,1433
2026-06-01 14:41:56.921671,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,34.95.53.167,45432,192.168.45.3,5432
2026-06-01 14:53:12.316743,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,195.82.148.30,10400,192.168.45.3,1433
2026-06-01 14:54:05.721193,2500010,ET COMPROMISED Known Compromised or Hostile Host Traffic group 6,Misc Attack,2,TCP,185.242.3.211,42525,192.168.45.3,49686
2026-06-01 15:09:05.934881,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,77.90.185.118,54984,192.168.45.3,5432
2026-06-01 15:39:55.989893,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,66.132.172.233,59604,192.168.45.3,3306
2026-06-01 15:49:44.734501,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,172.104.100.117,59674,192.168.45.3,5432
2026-06-01 15:52:55.258813,2500004,ET COMPROMISED Known Compromised or Hostile Host Traffic group 3,Misc Attack,2,TCP,125.20.210.182,51434,192.168.45.3,2222
2026-06-01 16:10:11.039536,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,209.141.46.157,58894,192.168.45.3,5432
2026-06-01 16:25:28.039840,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,207.178.215.219,57862,192.168.45.3,1433
2026-06-01 16:25:28.039846,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,207.178.215.219,57862,192.168.45.3,1433
2026-06-01 16:43:52.987583,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,69.5.169.244,39639,192.168.45.3,1433
2026-06-01 17:30:17.837620,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,60.209.241.34,61904,192.168.45.3,1433
2026-06-01 17:52:42.735166,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,61.185.175.166,34060,192.168.45.3,1433
2026-06-01 18:09:54.713049,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,203.69.6.123,59887,192.168.45.3,1433
2026-06-01 18:11:29.128638,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,64.89.163.137,44751,192.168.45.3,5432
2026-06-01 18:18:06.775421,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,20.14.73.238,52287,192.168.45.3,1433
2026-06-01 18:50:30.564027,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,20.98.137.25,59916,192.168.45.3,3306
2026-06-01 18:58:16.454714,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,206.42.21.38,30280,192.168.45.3,1433
2026-06-01 19:01:11.578378,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,79.124.56.138,49954,192.168.45.3,5432
2026-06-01 19:39:36.716195,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,69.5.169.50,45401,192.168.45.3,3306
2026-06-01 19:43:23.844948,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,143.198.189.229,53520,192.168.45.3,1433
2026-06-01 19:58:09.552538,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,218.76.106.8,57451,192.168.45.3,1433
2026-06-01 19:59:13.629156,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,20.65.136.87,54507,192.168.45.3,3306
2026-06-01 20:37:52.233994,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,94.231.206.255,2304,192.168.45.3,3306
2026-06-01 20:44:10.170267,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,82.97.215.105,51924,192.168.45.3,1433
2026-06-01 21:06:57.551277,2500006,ET COMPROMISED Known Compromised or Hostile Host Traffic group 4,Misc Attack,2,TCP,152.32.132.28,42327,192.168.45.3,23
2026-06-01 21:36:04.835941,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,81.19.216.73,16617,192.168.45.3,1433
2026-06-01 21:42:41.740389,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,125.24.11.75,56900,192.168.45.3,1433
2026-06-01 21:44:26.043559,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,81.19.216.97,34688,192.168.45.3,5432
2026-06-01 23:18:28.945098,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,124.88.117.118,58484,192.168.45.3,3306
2026-06-02 00:00:35.334290,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,45.142.193.9,56789,192.168.45.3,5432
2026-06-02 01:19:32.913461,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,139.162.70.53,52292,192.168.45.3,3306
2026-06-02 01:32:28.516347,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,143.202.210.166,51778,192.168.45.3,1433
2026-06-02 01:35:59.983354,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,20.65.193.94,53707,192.168.45.3,3306
2026-06-02 01:55:28.561162,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,194.187.178.240,12301,192.168.45.3,1433
2026-06-02 02:40:36.393541,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,45.142.154.98,58914,192.168.45.3,1433
2026-06-02 02:43:47.554433,2500010,ET COMPROMISED Known Compromised or Hostile Host Traffic group 6,Misc Attack,2,TCP,185.227.153.56,40438,192.168.45.3,36169
2026-06-02 03:07:40.867017,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,137.184.214.189,35118,192.168.45.3,5432
2026-06-02 03:25:39.423288,2010936,ET SCAN Suspicious inbound to Oracle SQL port 1521,Potentially Bad Traffic,2,TCP,66.132.172.235,52734,192.168.45.3,1521
2026-06-02 03:30:54.748526,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,37.210.191.153,57829,192.168.45.3,1433
2026-06-02 03:36:21.925715,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,83.237.72.102,44347,192.168.45.3,1433
2026-06-02 04:14:03.503035,2500010,ET COMPROMISED Known Compromised or Hostile Host Traffic group 6,Misc Attack,2,TCP,185.242.3.211,55543,192.168.45.3,5922
2026-06-02 04:30:12.492072,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,142.93.124.161,59781,192.168.45.3,3306
2026-06-02 04:44:21.582425,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,213.209.159.66,42943,192.168.45.3,5432
2026-06-02 05:03:58.862586,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,120.202.177.187,41370,192.168.45.3,1433
2026-06-02 05:06:23.704253,2500010,ET COMPROMISED Known Compromised or Hostile Host Traffic group 6,Misc Attack,2,TCP,185.203.237.43,37315,192.168.45.3,443
2026-06-02 05:27:13.259513,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,213.209.159.66,45529,192.168.45.3,5432
2026-06-02 05:40:00.982547,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,47.74.51.79,36268,192.168.45.3,3306
2026-06-02 05:52:26.063030,2010936,ET SCAN Suspicious inbound to Oracle SQL port 1521,Potentially Bad Traffic,2,TCP,137.184.139.119,56565,192.168.45.3,1521
2026-06-02 05:53:02.061909,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,20.168.125.66,35648,192.168.45.3,1433
2026-06-02 06:12:09.458144,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,10.0.2.2,41654,192.168.45.2,8006
2026-06-02 06:24:20.174242,2210016,SURICATA STREAM CLOSEWAIT FIN out of window,Generic Protocol Command Decode,3,TCP,192.168.45.3,6111,208.123.73.209,443
2026-06-02 06:24:24.670300,2210054,SURICATA STREAM excessive retransmissions,Generic Protocol Command Decode,3,TCP,208.123.73.207,443,192.168.45.3,45271
2026-06-02 06:36:43.039534,2210045,SURICATA STREAM Packet with invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,53069,128.116.120.3,443
2026-06-02 06:36:43.039534,2210046,SURICATA STREAM SHUTDOWN RST invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,53069,128.116.120.3,443
2026-06-02 06:37:18.129044,2210045,SURICATA STREAM Packet with invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,65426,128.116.120.3,443
2026-06-02 06:37:18.129044,2210046,SURICATA STREAM SHUTDOWN RST invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,65426,128.116.120.3,443
2026-06-02 06:37:33.179357,2210045,SURICATA STREAM Packet with invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,50389,128.116.120.3,443
2026-06-02 06:37:33.179357,2210046,SURICATA STREAM SHUTDOWN RST invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,50389,128.116.120.3,443
2026-06-02 06:37:43.160502,2210045,SURICATA STREAM Packet with invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,51355,128.116.120.3,443
2026-06-02 06:37:43.160502,2210046,SURICATA STREAM SHUTDOWN RST invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,51355,128.116.120.3,443
2026-06-02 06:42:31.589611,2210054,SURICATA STREAM excessive retransmissions,Generic Protocol Command Decode,3,TCP,192.168.45.3,443,192.168.45.252,35682
2026-06-02 06:43:54.974863,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,10.0.2.2,49370,192.168.45.2,8006
2026-06-02 06:44:37.516794,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,10.0.2.2,39108,192.168.45.2,8006
2026-06-02 06:45:53.285872,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,10.0.2.2,46184,192.168.45.2,8006
2026-06-02 06:46:57.076912,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,106.15.238.36,41869,192.168.45.3,1433
2026-06-02 06:47:22.851711,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,78.187.211.85,49420,192.168.45.3,1433
2026-06-02 06:49:42.252979,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,10.0.2.2,55704,192.168.45.2,8006
2026-06-02 07:08:21.451115,2221014,SURICATA HTTP missing Host header,Generic Protocol Command Decode,3,TCP,151.243.11.245,60560,192.168.45.3,80
2026-06-02 07:37:27.783624,2260000,SURICATA Applayer Mismatch protocol both directions,Generic Protocol Command Decode,3,TCP,45.148.10.67,41256,192.168.45.3,80
2026-06-02 07:44:33.970973,2210045,SURICATA STREAM Packet with invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,57068,172.67.73.162,443
2026-06-02 07:44:33.970973,2210046,SURICATA STREAM SHUTDOWN RST invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,57068,172.67.73.162,443
2026-06-02 07:50:37.313047,2210045,SURICATA STREAM Packet with invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,63204,172.67.73.162,443
2026-06-02 07:50:37.313047,2210046,SURICATA STREAM SHUTDOWN RST invalid ack,Generic Protocol Command Decode,3,TCP,192.168.1.102,63204,172.67.73.162,443
2026-06-02 07:59:15.292313,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,111.53.168.254,62600,192.168.45.3,1433
2026-06-02 07:59:16.293124,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,111.53.168.254,62600,192.168.45.3,1433
2026-06-02 08:28:50.130566,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,201.123.175.164,59322,192.168.45.3,1433
2026-06-02 08:35:06.575921,2500004,ET COMPROMISED Known Compromised or Hostile Host Traffic group 3,Misc Attack,2,TCP,125.20.210.182,33140,192.168.45.3,443
2026-06-02 08:35:58.728746,2210054,SURICATA STREAM excessive retransmissions,Generic Protocol Command Decode,3,TCP,192.168.45.2,8006,10.0.2.2,52812
2026-06-02 08:53:12.918491,2010936,ET SCAN Suspicious inbound to Oracle SQL port 1521,Potentially Bad Traffic,2,TCP,13.89.125.20,33506,192.168.45.3,1521
2026-06-02 08:55:27.776304,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,89.21.67.135,17246,192.168.45.3,3306
2026-06-02 08:58:38.356846,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,40.76.116.105,51203,192.168.45.3,5432
2026-06-02 09:19:05.312752,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,10.0.2.2,55292,192.168.45.2,8006
2026-06-02 09:44:40.256852,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,146.190.246.17,61001,192.168.45.3,3306
2026-06-02 10:38:32.817169,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,171.80.15.170,58409,192.168.45.3,1433
2026-06-02 10:41:09.614800,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,91.244.253.91,42500,192.168.45.3,1433
2026-06-02 10:46:40.085532,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.202.149,57872,192.168.45.3,25565
2026-06-02 10:46:40.085533,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.202.149,57872,192.168.45.3,25565
2026-06-02 10:46:40.085535,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.202.149,57872,192.168.45.3,25565
2026-06-02 10:46:40.085536,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.202.149,57872,192.168.45.3,25565
2026-06-02 10:46:40.205496,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.202.149,57872,192.168.45.3,25565
2026-06-02 10:47:12.893356,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,202.110.74.30,59556,192.168.45.3,1433
2026-06-02 11:01:53.279660,2010936,ET SCAN Suspicious inbound to Oracle SQL port 1521,Potentially Bad Traffic,2,TCP,198.235.24.125,57224,192.168.45.3,1521
2026-06-02 11:04:30.077276,2010937,ET SCAN Suspicious inbound to mySQL port 3306,Potentially Bad Traffic,2,TCP,35.221.180.206,45432,192.168.45.3,3306
2026-06-02 11:19:26.375094,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.180.112,38672,192.168.45.3,25565
2026-06-02 11:21:20.525259,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.200.251,43530,192.168.45.3,25565
2026-06-02 11:21:20.748885,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.200.251,43530,192.168.45.3,25565
2026-06-02 11:21:20.748891,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.200.251,43530,192.168.45.3,25565
2026-06-02 12:01:11.358552,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,46.100.15.170,45010,192.168.45.3,1433
2026-06-02 13:24:22.927042,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,121.187.168.140,64908,192.168.45.3,1433
2026-06-02 13:24:24.027570,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,121.187.168.140,64908,192.168.45.3,1433
2026-06-02 13:39:56.164788,2011716,ET SCAN Sipvicious User-Agent Detected (friendly-scanner),Attempted Information Leak,2,UDP,110.10.176.51,41263,192.168.45.3,5060
2026-06-02 13:57:48.052580,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,64.89.163.82,56265,192.168.45.3,5432
2026-06-02 13:58:27.644738,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,200.94.131.82,44618,192.168.45.3,1433
2026-06-02 14:45:58.210153,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,121.197.14.82,49106,192.168.45.3,1433
2026-06-02 15:00:45.990130,2500006,ET COMPROMISED Known Compromised or Hostile Host Traffic group 4,Misc Attack,2,TCP,152.32.226.205,36320,192.168.45.3,2222
2026-06-02 15:01:00.675240,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,27.155.54.101,53822,192.168.45.3,1433
2026-06-02 15:03:40.056426,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,172.206.226.233,53121,192.168.45.3,5432
2026-06-02 15:08:58.614897,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,185.107.80.93,64321,192.168.45.3,5432
2026-06-02 15:18:56.472709,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,154.36.182.105,56802,192.168.45.3,1433
2026-06-02 15:18:58.482372,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,154.36.182.105,56802,192.168.45.3,1433
2026-06-02 15:30:50.972464,2010939,ET SCAN Suspicious inbound to PostgreSQL port 5432,Potentially Bad Traffic,2,TCP,34.131.13.238,45432,192.168.45.3,5432
2026-06-02 15:43:50.757949,2500006,ET COMPROMISED Known Compromised or Hostile Host Traffic group 4,Misc Attack,2,TCP,152.32.192.176,58731,192.168.45.3,2375
2026-06-02 15:50:43.241573,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,162.214.98.181,47439,192.168.45.3,1433
2026-06-02 15:58:01.989117,2010935,ET SCAN Suspicious inbound to MSSQL port 1433,Potentially Bad Traffic,2,TCP,171.217.158.201,11131,192.168.45.3,1433
2026-06-02 16:49:58.945919,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,54.230.62.10,443,192.168.45.3,52684
2026-06-02 16:59:39.565935,2210054,SURICATA STREAM excessive retransmissions,Generic Protocol Command Decode,3,TCP,208.123.73.209,443,192.168.45.3,63150
2026-06-02 17:06:59.317168,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.227.195,45960,192.168.45.3,25565
2026-06-02 17:06:59.326908,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.227.195,45960,192.168.45.3,25565
2026-06-02 17:06:59.326910,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.227.195,45960,192.168.45.3,25565
2026-06-02 17:06:59.326933,2210044,SURICATA STREAM Packet with invalid timestamp,Generic Protocol Command Decode,3,TCP,211.234.227.195,45960,192.168.45.3,25565
2026-06-02 17:11:27.218170,2500010,ET COMPROMISED Known Compromised or Hostile Host Traffic group 6,Misc Attack,2,TCP,185.227.153.56,57306,192.168.45.3,29485
2026-06-02 17:33:12.497360,2500006,ET COMPROMISED Known Compromised or Hostile Host Traffic group 4,Misc Attack,2,TCP,152.32.192.176,33916,192.168.45.3,22
